Story	BayID	SecID	StnLoc	Status	AsTopCombo	AsMinTop	AsTop	AsBotCombo	AsMinBot	AsBot	VCombo	VRebar	TLngCombo	TLngRebar	TTrnCombo	TTrnRebar	ErrMsg	WarnMsg
PR	B131	B50X70C24	     0.300	No Message	USS71S	    0.000570	    0.000570	USS78S	    0.000569	    0.000569	USS74S	    0.000724	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     0.765	No Message	USS79S	    0.000395	    0.000395	USS70S	    0.000533	    0.000533	USS74S	    0.000690	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     1.230	No Message	USS79S	    0.000242	    0.000242	USS70S	    0.000485	    0.000485	USS74S	    0.000646	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     1.695	No Message	USS70S	    0.000240	    0.000240	USS70S	    0.000414	    0.000414	USS74S	    0.000592	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     2.160	No Message	USS70S	    0.000240	    0.000240	USS70S	    0.000313	    0.000313	USS82S	    0.000543	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     2.625	No Message	USS70S	    0.000240	    0.000240	USS02	    0.000262	    0.000262	USS74S	    0.000615	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     3.090	No Message	USS70S	    0.000240	    0.000240	USS70S	    0.000240	    0.000240	USS74S	    0.000689	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     3.555	No Message	USS70S	    0.000240	    0.000240	USS70S	    0.000254	    0.000254	USS74S	    0.000753	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     4.020	No Message	USS70S	    0.000429	    0.000429	USS79S	    0.000279	    0.000279	USS74S	    0.000807	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     4.485	No Message	USS70S	    0.000691	    0.000691	USS79S	    0.000300	    0.000300	USS74S	    0.000851	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B131	B50X70C24	     4.950	No Message	USS70S	    0.000977	    0.000977	USS70S	    0.000482	    0.000482	USS74S	    0.000885	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     0.300	No Message	USS74S	    0.001004	    0.001004	USS68S	    0.000644	    0.000644	USS82S	    0.000894	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     0.767	No Message	USS68S	    0.000946	    0.000946	USS68S	    0.000319	    0.000319	USS82S	    0.000864	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     1.233	No Message	USS68S	    0.000612	    0.000612	USS68S	    0.000319	    0.000319	USS82S	    0.000827	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     1.700	No Message	USS68S	    0.000319	    0.000319	USS68S	    0.000319	    0.000319	USS82S	    0.000785	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     2.167	No Message	USS68S	    0.000319	    0.000319	USS68S	    0.000319	    0.000319	USS82S	    0.000736	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     2.633	No Message	USS68S	    0.000319	    0.000319	USS68S	    0.000319	    0.000319	USS82S	    0.000681	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     3.100	No Message	USS68S	    0.000319	    0.000319	USS02	    0.000449	    0.000449	USS82S	    0.000622	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     3.567	No Message	USS68S	    0.000319	    0.000319	USS02	    0.000542	    0.000542	USS82S	    0.000564	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     4.033	No Message	USS68S	    0.000319	    0.000319	USS09	    0.000617	    0.000617	USS82S	    0.000509	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     4.500	No Message	USS68S	    0.000319	    0.000319	USS09	    0.000675	    0.000675	USS82S	    0.000494	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     4.967	No Message	USS68S	    0.000319	    0.000319	USS09	    0.000698	    0.000698	USS82S	    0.000537	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     5.433	No Message	USS68S	    0.000319	    0.000319	USS09	    0.000691	    0.000691	USS82S	    0.000573	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B163	B50X70C24	     5.900	No Message	USS51	    0.000186	    0.000186	USS09	    0.000659	    0.000659	USS82S	    0.000603	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     0.300	No Message	USS68S	    0.001004	    0.001772	USS71S	    0.001004	    0.001004	USS70S	    0.001651	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     0.767	No Message	USS68S	    0.001004	    0.001350	USS68S	    0.000563	    0.000563	USS70S	    0.001609	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     1.233	No Message	USS76S	    0.001004	    0.001004	USS68S	    0.000563	    0.000563	USS70S	    0.001558	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     1.700	No Message	USS68S	    0.000807	    0.000807	USS68S	    0.000563	    0.000563	USS70S	    0.001498	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     2.167	No Message	USS68S	    0.000563	    0.000563	USS68S	    0.000563	    0.000563	USS70S	    0.001428	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     2.633	No Message	USS68S	    0.000563	    0.000563	USS68S	    0.000563	    0.000563	USS70S	    0.001349	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     3.100	No Message	USS68S	    0.000563	    0.000563	USS68S	    0.000563	    0.000563	USS70S	    0.001266	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     3.567	No Message	USS68S	    0.000563	    0.000563	USS02	    0.000721	    0.000721	USS70S	    0.001182	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     4.033	No Message	USS68S	    0.000563	    0.000563	USS70S	    0.000933	    0.000933	USS70S	    0.001103	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     4.500	No Message	USS68S	    0.000563	    0.000563	USS74S	    0.001004	    0.001004	USS70S	    0.001033	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     4.967	No Message	USS68S	    0.000563	    0.000563	USS70S	    0.001004	    0.001008	USS70S	    0.000973	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     5.433	No Message	USS68S	    0.000563	    0.000563	USS70S	    0.001004	    0.001128	USS70S	    0.000922	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B189	B50X70C24	     5.900	No Message	USS83S	    0.000000	    0.000000	USS70S	    0.001004	    0.001229	USS82S	    0.000890	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     0.300	No Message	USS71S	    0.001004	    0.001004	USS70S	    0.000549	    0.000549	USS70S	    0.001033	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     0.765	No Message	USS70S	    0.000748	    0.000748	USS70S	    0.000273	    0.000273	USS70S	    0.000990	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     1.230	No Message	USS70S	    0.000416	    0.000416	USS70S	    0.000273	    0.000273	USS70S	    0.000928	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     1.695	No Message	USS70S	    0.000273	    0.000273	USS70S	    0.000281	    0.000281	USS70S	    0.000848	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     2.160	No Message	USS70S	    0.000273	    0.000273	USS02	    0.000380	    0.000380	USS70S	    0.000750	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     2.625	No Message	USS70S	    0.000273	    0.000273	USS02	    0.000473	    0.000473	USS70S	    0.000640	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     3.090	No Message	USS70S	    0.000273	    0.000273	USS02	    0.000497	    0.000497	USS82S	    0.000534	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     3.555	No Message	USS70S	    0.000273	    0.000273	USS70S	    0.000504	    0.000504	USS70S	    0.000605	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     4.020	No Message	USS70S	    0.000273	    0.000273	USS70S	    0.000531	    0.000531	USS70S	    0.000685	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     4.485	No Message	USS70S	    0.000273	    0.000273	USS70S	    0.000521	    0.000521	USS70S	    0.000747	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B191	B50X70C24	     4.950	No Message	USS71S	    0.000430	    0.000430	USS78S	    0.000494	    0.000494	USS70S	    0.000790	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     0.300	No Message	USS70S	    0.000723	    0.000723	USS79S	    0.000634	    0.000634	USS74S	    0.000770	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     0.765	No Message	USS79S	    0.000500	    0.000500	USS70S	    0.000572	    0.000572	USS74S	    0.000735	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     1.230	No Message	USS79S	    0.000318	    0.000318	USS70S	    0.000516	    0.000516	USS74S	    0.000691	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     1.695	No Message	USS70S	    0.000239	    0.000239	USS70S	    0.000436	    0.000436	USS74S	    0.000637	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     2.160	No Message	USS70S	    0.000239	    0.000239	USS70S	    0.000328	    0.000328	USS74S	    0.000573	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     2.625	No Message	USS70S	    0.000239	    0.000239	USS02	    0.000262	    0.000262	USS74S	    0.000604	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     3.090	No Message	USS70S	    0.000239	    0.000239	USS70S	    0.000283	    0.000283	USS74S	    0.000671	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     3.555	No Message	USS70S	    0.000239	    0.000239	USS70S	    0.000343	    0.000343	USS74S	    0.000734	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     4.020	No Message	USS70S	    0.000423	    0.000423	USS79S	    0.000382	    0.000382	USS74S	    0.000788	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     4.485	No Message	USS70S	    0.000686	    0.000686	USS79S	    0.000436	    0.000436	USS74S	    0.000832	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B211	B50X70C24	     4.950	No Message	USS70S	    0.000973	    0.000973	USS70S	    0.000480	    0.000480	USS74S	    0.000867	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     0.300	No Message	USS79S	    0.000000	    0.000000	USS71S	    0.001004	    0.001004	USS74S	    0.001080	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     0.800	No Message	USS70S	    0.000283	    0.000283	USS08	    0.000838	    0.000838	USS74S	    0.001128	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     1.300	No Message	USS70S	    0.000283	    0.000283	USS08	    0.000600	    0.000600	USS74S	    0.001187	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     1.800	No Message	USS70S	    0.000283	    0.000283	USS09	    0.000330	    0.000330	USS74S	    0.001257	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     2.300	No Message	USS70S	    0.000283	    0.000283	USS70S	    0.000283	    0.000283	USS74S	    0.001336	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     2.800	No Message	USS70S	    0.000341	    0.000341	USS70S	    0.000283	    0.000283	USS74S	    0.001406	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     3.300	No Message	USS70S	    0.000731	    0.000731	USS70S	    0.000283	    0.000283	USS74S	    0.001465	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B213	B50X70C24	     3.800	No Message	USS71S	    0.001004	    0.001004	USS70S	    0.000571	    0.000571	USS74S	    0.001513	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     0.300	No Message	USS83S	    0.000000	    0.000000	USS68S	    0.001004	    0.001301	USS74S	    0.001586	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     0.800	No Message	USS68S	    0.000436	    0.000436	USS76S	    0.001004	    0.001004	USS74S	    0.001633	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     1.300	No Message	USS68S	    0.000436	    0.000436	USS68S	    0.000888	    0.000888	USS74S	    0.001692	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     1.800	No Message	USS68S	    0.000436	    0.000436	USS02	    0.000464	    0.000464	USS74S	    0.001763	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     2.300	No Message	USS68S	    0.000436	    0.000436	USS68S	    0.000436	    0.000436	USS74S	    0.001841	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     2.800	No Message	USS68S	    0.000592	    0.000592	USS68S	    0.000436	    0.000436	USS74S	    0.001912	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     3.300	No Message	USS69S	    0.001004	    0.001004	USS68S	    0.000436	    0.000436	USS74S	    0.001971	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
PR	B214	B50X70C24	     3.800	No Message	USS68S	    0.001004	    0.001356	USS68S	    0.000882	    0.000882	USS74S	    0.002018	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     0.300	No Message	USS79S	    0.001004	    0.001004	USS79S	    0.001004	    0.001004	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     0.748	No Message	USS71S	    0.000903	    0.000903	USS78S	    0.000954	    0.000954	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     1.196	No Message	USS79S	    0.000603	    0.000603	USS70S	    0.000857	    0.000857	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     1.644	No Message	USS79S	    0.000333	    0.000333	USS70S	    0.000725	    0.000725	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     2.092	No Message	USS79S	    0.000089	    0.000089	USS70S	    0.000553	    0.000553	USS71S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     2.540	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000537	    0.000537	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     2.987	No Message	USS79S	    0.000014	    0.000014	USS02	    0.000544	    0.000544	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     2.987	No Message	USS79S	    0.000014	    0.000014	USS02	    0.000544	    0.000544	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     3.478	No Message	USS79S	    0.000354	    0.000354	USS70S	    0.000538	    0.000538	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     3.969	No Message	USS70S	    0.000752	    0.000752	USS79S	    0.000599	    0.000599	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     4.459	No Message	USS79S	    0.001004	    0.001004	USS79S	    0.000695	    0.000695	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B131	B50X70C24	     4.950	No Message	USS70S	    0.001004	    0.001364	USS79S	    0.000767	    0.000767	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     0.300	No Message	USS68S	    0.001004	    0.001550	USS83S	    0.000000	    0.000000	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     0.756	No Message	USS68S	    0.001004	    0.001141	USS83S	    0.000000	    0.000000	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     1.213	No Message	USS68S	    0.001004	    0.001004	USS77S	    0.000034	    0.000034	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     1.669	No Message	USS68S	    0.000585	    0.000585	USS77S	    0.000130	    0.000130	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     2.125	No Message	USS76S	    0.000227	    0.000227	USS02	    0.000454	    0.000454	USS76S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     2.581	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000726	    0.000726	USS74S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     3.038	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000946	    0.000946	USS70S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     3.494	No Message	USS83S	    0.000000	    0.000000	USS02	    0.001004	    0.001004	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     3.950	No Message	USS83S	    0.000000	    0.000000	USS02	    0.001004	    0.001004	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     3.950	No Message	USS83S	    0.000000	    0.000000	USS02	    0.001004	    0.001004	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     4.438	No Message	USS83S	    0.000000	    0.000000	USS02	    0.001004	    0.001004	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     4.925	No Message	USS77S	    0.000080	    0.000080	USS68S	    0.000852	    0.000852	USS69S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     5.413	No Message	USS77S	    0.000284	    0.000284	USS68S	    0.000747	    0.000747	USS71S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B163	B50X70C24	     5.900	No Message	USS69S	    0.000573	    0.000573	USS76S	    0.000665	    0.000665	USS74S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     0.300	No Message	USS68S	    0.001004	    0.002597	USS83S	    0.000000	    0.000000	USS83S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     0.756	No Message	USS68S	    0.001004	    0.001996	USS83S	    0.000000	    0.000000	USS83S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     1.213	No Message	USS68S	    0.001004	    0.001447	USS83S	    0.000000	    0.000000	USS83S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     1.669	No Message	USS76S	    0.001004	    0.001004	USS77S	    0.000053	    0.000053	USS83S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     2.125	No Message	USS68S	    0.000656	    0.000656	USS77S	    0.000153	    0.000153	USS83S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     2.581	No Message	USS77S	    0.000150	    0.000150	USS68S	    0.000278	    0.000278	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     3.038	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000582	    0.000582	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     3.494	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000984	    0.000984	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     3.950	No Message	USS83S	    0.000000	    0.000000	USS68S	    0.001004	    0.001034	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     3.950	No Message	USS83S	    0.000000	    0.000000	USS68S	    0.001004	    0.001034	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     4.438	No Message	USS83S	    0.000000	    0.000000	USS68S	    0.001004	    0.001202	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     4.925	No Message	USS83S	    0.000000	    0.000000	USS68S	    0.001004	    0.001346	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     5.413	No Message	USS77S	    0.000114	    0.000114	USS68S	    0.001004	    0.001462	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B189	B50X70C24	     5.900	No Message	USS77S	    0.000312	    0.000312	USS68S	    0.001004	    0.001549	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     0.300	No Message	USS70S	    0.001004	    0.001388	USS79S	    0.000477	    0.000477	USS82S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     0.765	No Message	USS79S	    0.001004	    0.001004	USS79S	    0.000439	    0.000439	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     1.230	No Message	USS70S	    0.000855	    0.000855	USS79S	    0.000382	    0.000382	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     1.695	No Message	USS70S	    0.000431	    0.000431	USS79S	    0.000305	    0.000305	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     2.160	No Message	USS79S	    0.000109	    0.000109	USS02	    0.000294	    0.000294	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     2.625	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000434	    0.000434	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     2.625	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000434	    0.000434	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     2.987	No Message	USS79S	    0.000052	    0.000052	USS70S	    0.000481	    0.000481	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     2.987	No Message	USS79S	    0.000052	    0.000052	USS70S	    0.000481	    0.000481	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     3.478	No Message	USS79S	    0.000272	    0.000272	USS70S	    0.000676	    0.000676	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     3.969	No Message	USS79S	    0.000509	    0.000509	USS70S	    0.000852	    0.000852	USS70S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     4.459	No Message	USS79S	    0.000767	    0.000767	USS70S	    0.001004	    0.001004	USS71S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B191	B50X70C24	     4.950	No Message	USS79S	    0.001004	    0.001004	USS79S	    0.001004	    0.001004	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     0.300	No Message	USS70S	    0.001004	    0.001298	USS79S	    0.001004	    0.001075	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     0.765	No Message	USS79S	    0.001004	    0.001004	USS79S	    0.001004	    0.001004	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     1.230	No Message	USS79S	    0.000865	    0.000865	USS70S	    0.001000	    0.001000	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     1.695	No Message	USS79S	    0.000506	    0.000506	USS70S	    0.000762	    0.000762	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     2.160	No Message	USS79S	    0.000176	    0.000176	USS70S	    0.000493	    0.000493	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     2.625	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000247	    0.000247	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     2.625	No Message	USS83S	    0.000000	    0.000000	USS02	    0.000247	    0.000247	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     3.090	No Message	USS79S	    0.000227	    0.000227	USS70S	    0.000409	    0.000409	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     3.555	No Message	USS70S	    0.000612	    0.000612	USS79S	    0.000604	    0.000604	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     4.020	No Message	USS79S	    0.001004	    0.001004	USS79S	    0.000822	    0.000822	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     4.485	No Message	USS70S	    0.001004	    0.001161	USS79S	    0.001004	    0.001004	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B211	B50X70C24	     4.950	No Message	USS70S	    0.001004	    0.001553	USS79S	    0.001004	    0.001004	USS79S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B213	B50X70C24	     0.300	No Message	USS77S	    0.000222	    0.000222	USS77S	    0.001004	    0.001004	USS83S	    0.000000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B213	B50X70C24	     0.639	No Message	USS77S	    0.000128	    0.000128	USS70S	    0.001004	    0.001004	USS69S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
R3	B213	B50X70C24	     0.979	No Message	USS77S	    0.000046	    0.000046	USS68S	    0.000893	    0.000893	USS76S	    0.000418	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
